0.407106599,0.370558376,0.4,0,0,0
0.417312514,0.404309001,0.425406996,0,0,0
0.427518428,0.438059626,0.450813992,0,0,0
0.437724343,0.471810251,0.476220987,0,0,0
0.374631,0.374631,0.374631,0,0,0
0.386512,0.386512,0.386512,0,0,0
0.375033,0.375033,0.375033,0,0,0
0.36714,0.36714,0.36714,0,0,0
0.36635,0.36635,0.36635,0,0,0
0.36635,0.36635,0.36635,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
0.35785,0.35785,0.35785,0,0,0
